"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"12.08.2016 15:00 - 12.08.2016 16:00","1202","n/e","n/e","382","n/e","n/e","254","n/e","n/e"
"12.08.2016 16:00 - 12.08.2016 17:00","1095","n/e","n/e","496","n/e","n/e","249","n/e","n/e"
"12.08.2016 17:00 - 12.08.2016 18:00","887","n/e","n/e","562","n/e","n/e","232","n/e","n/e"
"12.08.2016 18:00 - 12.08.2016 19:00","590","n/e","n/e","582","n/e","n/e","211","n/e","n/e"
"12.08.2016 19:00 - 12.08.2016 20:00","267","n/e","n/e","581","n/e","n/e","198","n/e","n/e"
"12.08.2016 20:00 - 12.08.2016 21:00","61","n/e","n/e","571","n/e","n/e","200","n/e","n/e"
"12.08.2016 21:00 - 12.08.2016 22:00","1","n/e","n/e","558","n/e","n/e","218","n/e","n/e"
"12.08.2016 22:00 - 12.08.2016 23:00","0","n/e","n/e","536","n/e","n/e","245","n/e","n/e"
"12.08.2016 23:00 - 13.08.2016 00:00","0","n/e","n/e","500","n/e","n/e","270","n/e","n/e"
"13.08.2016 00:00 - 13.08.2016 01:00","0","n/e","n/e","447","n/e","n/e","278","n/e","n/e"
"13.08.2016 01:00 - 13.08.2016 02:00","0","n/e","n/e","404","n/e","n/e","290","n/e","n/e"
"13.08.2016 02:00 - 13.08.2016 03:00","0","n/e","n/e","362","n/e","n/e","294","n/e","n/e"
"13.08.2016 03:00 - 13.08.2016 04:00","0","n/e","n/e","332","n/e","n/e","289","n/e","n/e"
"13.08.2016 04:00 - 13.08.2016 05:00","0","n/e","n/e","315","n/e","n/e","278","n/e","n/e"
"13.08.2016 05:00 - 13.08.2016 06:00","0","n/e","n/e","307","n/e","n/e","265","n/e","n/e"
"13.08.2016 06:00 - 13.08.2016 07:00","10","n/e","n/e","302","n/e","n/e","250","n/e","n/e"
"13.08.2016 07:00 - 13.08.2016 08:00","143","n/e","n/e","296","n/e","n/e","232","n/e","n/e"
"13.08.2016 08:00 - 13.08.2016 09:00","445","n/e","n/e","288","n/e","n/e","208","n/e","n/e"
"13.08.2016 09:00 - 13.08.2016 10:00","814","n/e","n/e","274","n/e","n/e","187","n/e","n/e"
"13.08.2016 10:00 - 13.08.2016 11:00","1207","n/e","n/e","253","n/e","n/e","176","n/e","n/e"
"13.08.2016 11:00 - 13.08.2016 12:00","1530","n/e","n/e","225","n/e","n/e","170","n/e","n/e"
"13.08.2016 12:00 - 13.08.2016 13:00","1761","n/e","n/e","193","n/e","n/e","165","n/e","n/e"
"13.08.2016 13:00 - 13.08.2016 14:00","1851","n/e","n/e","163","n/e","n/e","161","n/e","n/e"
"13.08.2016 14:00 - 13.08.2016 15:00","1837","n/e","n/e","141","n/e","n/e","154","n/e","n/e"
"13.08.2016 15:00 - 13.08.2016 16:00","1725","n/e","n/e","133","n/e","n/e","145","n/e","n/e"
"13.08.2016 16:00 - 13.08.2016 17:00","1485","n/e","n/e","139","n/e","n/e","130","n/e","n/e"
"13.08.2016 17:00 - 13.08.2016 18:00","1135","n/e","n/e","153","n/e","n/e","107","n/e","n/e"
"13.08.2016 18:00 - 13.08.2016 19:00","666","n/e","n/e","166","n/e","n/e","82","n/e","n/e"
"13.08.2016 19:00 - 13.08.2016 20:00","259","n/e","n/e","174","n/e","n/e","61","n/e","n/e"
"13.08.2016 20:00 - 13.08.2016 21:00","54","n/e","n/e","172","n/e","n/e","45","n/e","n/e"
"13.08.2016 21:00 - 13.08.2016 22:00","0","n/e","n/e","162","n/e","n/e","34","n/e","n/e"
"13.08.2016 22:00 - 13.08.2016 23:00","0","n/e","n/e","146","n/e","n/e","29","n/e","n/e"
"13.08.2016 23:00 - 14.08.2016 00:00","0","n/e","n/e","126","n/e","n/e","27","n/e","n/e"
"14.08.2016 00:00 - 14.08.2016 01:00","0","n/e","n/e","80","n/e","n/e","41","n/e","n/e"
"14.08.2016 01:00 - 14.08.2016 02:00","0","n/e","n/e","58","n/e","n/e","34","n/e","n/e"
"14.08.2016 02:00 - 14.08.2016 03:00","0","n/e","n/e","52","n/e","n/e","26","n/e","n/e"
"14.08.2016 03:00 - 14.08.2016 04:00","0","n/e","n/e","59","n/e","n/e","19","n/e","n/e"
"14.08.2016 04:00 - 14.08.2016 05:00","0","n/e","n/e","69","n/e","n/e","16","n/e","n/e"
"14.08.2016 05:00 - 14.08.2016 06:00","0","n/e","n/e","70","n/e","n/e","16","n/e","n/e"
"14.08.2016 06:00 - 14.08.2016 07:00","9","n/e","n/e","66","n/e","n/e","16","n/e","n/e"
"14.08.2016 07:00 - 14.08.2016 08:00","136","n/e","n/e","65","n/e","n/e","15","n/e","n/e"
"14.08.2016 08:00 - 14.08.2016 09:00","415","n/e","n/e","66","n/e","n/e","12","n/e","n/e"
"14.08.2016 09:00 - 14.08.2016 10:00","751","n/e","n/e","65","n/e","n/e","9","n/e","n/e"
"14.08.2016 10:00 - 14.08.2016 11:00","1093","n/e","n/e","62","n/e","n/e","9","n/e","n/e"
"14.08.2016 11:00 - 14.08.2016 12:00","1380","n/e","n/e","60","n/e","n/e","13","n/e","n/e"
"14.08.2016 12:00 - 14.08.2016 13:00","1586","n/e","n/e","57","n/e","n/e","21","n/e","n/e"
"14.08.2016 13:00 - 14.08.2016 14:00","1666","n/e","n/e","52","n/e","n/e","35","n/e","n/e"
"14.08.2016 14:00 - 14.08.2016 15:00","1634","n/e","n/e","48","n/e","n/e","50","n/e","n/e"
"14.08.2016 15:00 - 14.08.2016 16:00","1507","n/e","n/e","47","n/e","n/e","65","n/e","n/e"
"14.08.2016 16:00 - 14.08.2016 17:00","1318","n/e","n/e","52","n/e","n/e","82","n/e","n/e"
"14.08.2016 17:00 - 14.08.2016 18:00","1032","n/e","n/e","63","n/e","n/e","102","n/e","n/e"
"14.08.2016 18:00 - 14.08.2016 19:00","642","n/e","n/e","78","n/e","n/e","126","n/e","n/e"
"14.08.2016 19:00 - 14.08.2016 20:00","258","n/e","n/e","92","n/e","n/e","153","n/e","n/e"
"14.08.2016 20:00 - 14.08.2016 21:00","53","n/e","n/e","95","n/e","n/e","175","n/e","n/e"
"14.08.2016 21:00 - 14.08.2016 22:00","0","n/e","n/e","85","n/e","n/e","180","n/e","n/e"
"14.08.2016 22:00 - 14.08.2016 23:00","0","n/e","n/e","69","n/e","n/e","171","n/e","n/e"
"14.08.2016 23:00 - 15.08.2016 00:00","0","n/e","n/e","53","n/e","n/e","152","n/e","n/e"
"15.08.2016 00:00 - 15.08.2016 01:00","0","n/e","n/e","40","n/e","n/e","161","n/e","n/e"
"15.08.2016 01:00 - 15.08.2016 02:00","0","n/e","n/e","34","n/e","n/e","144","n/e","n/e"
"15.08.2016 02:00 - 15.08.2016 03:00","0","n/e","n/e","30","n/e","n/e","133","n/e","n/e"
"15.08.2016 03:00 - 15.08.2016 04:00","0","n/e","n/e","28","n/e","n/e","126","n/e","n/e"
"15.08.2016 04:00 - 15.08.2016 05:00","0","n/e","n/e","27","n/e","n/e","123","n/e","n/e"
"15.08.2016 05:00 - 15.08.2016 06:00","0","n/e","n/e","29","n/e","n/e","120","n/e","n/e"
"15.08.2016 06:00 - 15.08.2016 07:00","10","n/e","n/e","33","n/e","n/e","115","n/e","n/e"
"15.08.2016 07:00 - 15.08.2016 08:00","151","n/e","n/e","38","n/e","n/e","107","n/e","n/e"
"15.08.2016 08:00 - 15.08.2016 09:00","562","n/e","n/e","43","n/e","n/e","96","n/e","n/e"
"15.08.2016 09:00 - 15.08.2016 10:00","1077","n/e","n/e","45","n/e","n/e","83","n/e","n/e"
"15.08.2016 10:00 - 15.08.2016 11:00","1493","n/e","n/e","45","n/e","n/e","71","n/e","n/e"
"15.08.2016 11:00 - 15.08.2016 12:00","1772","n/e","n/e","44","n/e","n/e","59","n/e","n/e"
"15.08.2016 12:00 - 15.08.2016 13:00","1914","n/e","n/e","44","n/e","n/e","48","n/e","n/e"
"15.08.2016 13:00 - 15.08.2016 14:00","1954","n/e","n/e","47","n/e","n/e","42","n/e","n/e"
"15.08.2016 14:00 - 15.08.2016 15:00","1902","n/e","n/e","55","n/e","n/e","41","n/e","n/e"
"15.08.2016 15:00 - 15.08.2016 16:00","1770","n/e","n/e","73","n/e","n/e","46","n/e","n/e"
"15.08.2016 16:00 - 15.08.2016 17:00","1561","n/e","n/e","107","n/e","n/e","59","n/e","n/e"
"15.08.2016 17:00 - 15.08.2016 18:00","1235","n/e","n/e","157","n/e","n/e","84","n/e","n/e"
"15.08.2016 18:00 - 15.08.2016 19:00","735","n/e","n/e","217","n/e","n/e","120","n/e","n/e"
"15.08.2016 19:00 - 15.08.2016 20:00","253","n/e","n/e","267","n/e","n/e","165","n/e","n/e"
"15.08.2016 20:00 - 15.08.2016 21:00","47","n/e","n/e","290","n/e","n/e","211","n/e","n/e"
"15.08.2016 21:00 - 15.08.2016 22:00","0","n/e","n/e","286","n/e","n/e","252","n/e","n/e"
"15.08.2016 22:00 - 15.08.2016 23:00","0","n/e","n/e","269","n/e","n/e","290","n/e","n/e"
"15.08.2016 23:00 - 16.08.2016 00:00","0","n/e","n/e","251","n/e","n/e","307","n/e","n/e"
"16.08.2016 00:00 - 16.08.2016 01:00","0","n/e","n/e","220","n/e","n/e","291","n/e","n/e"
"16.08.2016 01:00 - 16.08.2016 02:00","0","n/e","n/e","196","n/e","n/e","269","n/e","n/e"
"16.08.2016 02:00 - 16.08.2016 03:00","0","n/e","n/e","177","n/e","n/e","249","n/e","n/e"
"16.08.2016 03:00 - 16.08.2016 04:00","0","n/e","n/e","166","n/e","n/e","236","n/e","n/e"
"16.08.2016 04:00 - 16.08.2016 05:00","0","n/e","n/e","161","n/e","n/e","226","n/e","n/e"
"16.08.2016 05:00 - 16.08.2016 06:00","0","n/e","n/e","156","n/e","n/e","214","n/e","n/e"
"16.08.2016 06:00 - 16.08.2016 07:00","9","n/e","n/e","151","n/e","n/e","196","n/e","n/e"
"16.08.2016 07:00 - 16.08.2016 08:00","149","n/e","n/e","147","n/e","n/e","170","n/e","n/e"
"16.08.2016 08:00 - 16.08.2016 09:00","571","n/e","n/e","141","n/e","n/e","136","n/e","n/e"
"16.08.2016 09:00 - 16.08.2016 10:00","1105","n/e","n/e","135","n/e","n/e","103","n/e","n/e"
"16.08.2016 10:00 - 16.08.2016 11:00","1555","n/e","n/e","130","n/e","n/e","81","n/e","n/e"
"16.08.2016 11:00 - 16.08.2016 12:00","1865","n/e","n/e","126","n/e","n/e","72","n/e","n/e"
"16.08.2016 12:00 - 16.08.2016 13:00","2038","n/e","n/e","127","n/e","n/e","73","n/e","n/e"
"16.08.2016 13:00 - 16.08.2016 14:00","2084","n/e","n/e","137","n/e","n/e","77","n/e","n/e"
"16.08.2016 14:00 - 16.08.2016 15:00","2031","n/e","n/e","158","n/e","n/e","77","n/e","n/e"
"16.08.2016 15:00 - 16.08.2016 16:00","1878","n/e","n/e","192","n/e","n/e","74","n/e","n/e"
"16.08.2016 16:00 - 16.08.2016 17:00","1626","n/e","n/e","233","n/e","n/e","75","n/e","n/e"
"16.08.2016 17:00 - 16.08.2016 18:00","1243","n/e","n/e","273","n/e","n/e","88","n/e","n/e"
"16.08.2016 18:00 - 16.08.2016 19:00","718","n/e","n/e","302","n/e","n/e","117","n/e","n/e"
"16.08.2016 19:00 - 16.08.2016 20:00","250","n/e","n/e","312","n/e","n/e","160","n/e","n/e"
"16.08.2016 20:00 - 16.08.2016 21:00","46","n/e","n/e","303","n/e","n/e","205","n/e","n/e"
"16.08.2016 21:00 - 16.08.2016 22:00","0","n/e","n/e","282","n/e","n/e","245","n/e","n/e"
"16.08.2016 22:00 - 16.08.2016 23:00","0","n/e","n/e","266","n/e","n/e","279","n/e","n/e"
"16.08.2016 23:00 - 17.08.2016 00:00","0","n/e","n/e","258","n/e","n/e","296","n/e","n/e"
"17.08.2016 00:00 - 17.08.2016 01:00","0","n/e","n/e","247","n/e","n/e","343","n/e","n/e"
"17.08.2016 01:00 - 17.08.2016 02:00","0","n/e","n/e","245","n/e","n/e","324","n/e","n/e"
"17.08.2016 02:00 - 17.08.2016 03:00","0","n/e","n/e","239","n/e","n/e","298","n/e","n/e"
"17.08.2016 03:00 - 17.08.2016 04:00","0","n/e","n/e","227","n/e","n/e","273","n/e","n/e"
"17.08.2016 04:00 - 17.08.2016 05:00","0","n/e","n/e","215","n/e","n/e","253","n/e","n/e"
"17.08.2016 05:00 - 17.08.2016 06:00","0","n/e","n/e","205","n/e","n/e","235","n/e","n/e"
"17.08.2016 06:00 - 17.08.2016 07:00","8","n/e","n/e","197","n/e","n/e","217","n/e","n/e"
"17.08.2016 07:00 - 17.08.2016 08:00","153","n/e","n/e","188","n/e","n/e","194","n/e","n/e"
"17.08.2016 08:00 - 17.08.2016 09:00","538","n/e","n/e","175","n/e","n/e","160","n/e","n/e"
"17.08.2016 09:00 - 17.08.2016 10:00","1006","n/e","n/e","159","n/e","n/e","122","n/e","n/e"
"17.08.2016 10:00 - 17.08.2016 11:00","1439","n/e","n/e","144","n/e","n/e","94","n/e","n/e"
"17.08.2016 11:00 - 17.08.2016 12:00","1763","n/e","n/e","138","n/e","n/e","81","n/e","n/e"
"17.08.2016 12:00 - 17.08.2016 13:00","1958","n/e","n/e","140","n/e","n/e","79","n/e","n/e"
"17.08.2016 13:00 - 17.08.2016 14:00","2034","n/e","n/e","152","n/e","n/e","80","n/e","n/e"
"17.08.2016 14:00 - 17.08.2016 15:00","1997","n/e","n/e","171","n/e","n/e","75","n/e","n/e"
"17.08.2016 15:00 - 17.08.2016 16:00","1844","n/e","n/e","195","n/e","n/e","66","n/e","n/e"
"17.08.2016 16:00 - 17.08.2016 17:00","1570","n/e","n/e","224","n/e","n/e","59","n/e","n/e"
"17.08.2016 17:00 - 17.08.2016 18:00","1178","n/e","n/e","252","n/e","n/e","60","n/e","n/e"
"17.08.2016 18:00 - 17.08.2016 19:00","690","n/e","n/e","276","n/e","n/e","75","n/e","n/e"
"17.08.2016 19:00 - 17.08.2016 20:00","251","n/e","n/e","296","n/e","n/e","106","n/e","n/e"
"17.08.2016 20:00 - 17.08.2016 21:00","45","n/e","n/e","308","n/e","n/e","150","n/e","n/e"
"17.08.2016 21:00 - 17.08.2016 22:00","0","n/e","n/e","313","n/e","n/e","202","n/e","n/e"
"17.08.2016 22:00 - 17.08.2016 23:00","0","n/e","n/e","316","n/e","n/e","251","n/e","n/e"
"17.08.2016 23:00 - 18.08.2016 00:00","0","n/e","n/e","312","n/e","n/e","270","n/e","n/e"
"18.08.2016 00:00 - 18.08.2016 01:00","0","n/e","n/e","301","n/e","n/e","269","n/e","n/e"
"18.08.2016 01:00 - 18.08.2016 02:00","0","n/e","n/e","253","n/e","n/e","222","n/e","n/e"
"18.08.2016 02:00 - 18.08.2016 03:00","0","n/e","n/e","208","n/e","n/e","182","n/e","n/e"
"18.08.2016 03:00 - 18.08.2016 04:00","0","n/e","n/e","176","n/e","n/e","152","n/e","n/e"
"18.08.2016 04:00 - 18.08.2016 05:00","0","n/e","n/e","156","n/e","n/e","130","n/e","n/e"
"18.08.2016 05:00 - 18.08.2016 06:00","0","n/e","n/e","147","n/e","n/e","112","n/e","n/e"
"18.08.2016 06:00 - 18.08.2016 07:00","5","n/e","n/e","146","n/e","n/e","97","n/e","n/e"
"18.08.2016 07:00 - 18.08.2016 08:00","110","n/e","n/e","147","n/e","n/e","79","n/e","n/e"
"18.08.2016 08:00 - 18.08.2016 09:00","347","n/e","n/e","148","n/e","n/e","58","n/e","n/e"
"18.08.2016 09:00 - 18.08.2016 10:00","587","n/e","n/e","144","n/e","n/e","37","n/e","n/e"
"18.08.2016 10:00 - 18.08.2016 11:00","792","n/e","n/e","133","n/e","n/e","22","n/e","n/e"
"18.08.2016 11:00 - 18.08.2016 12:00","954","n/e","n/e","118","n/e","n/e","16","n/e","n/e"
"18.08.2016 12:00 - 18.08.2016 13:00","1063","n/e","n/e","99","n/e","n/e","14","n/e","n/e"
"18.08.2016 13:00 - 18.08.2016 14:00","1088","n/e","n/e","86","n/e","n/e","14","n/e","n/e"
"18.08.2016 14:00 - 18.08.2016 15:00","1049","n/e","n/e","84","n/e","n/e","13","n/e","n/e"
"18.08.2016 15:00 - 18.08.2016 16:00","968","n/e","n/e","99","n/e","n/e","13","n/e","n/e"
"18.08.2016 16:00 - 18.08.2016 17:00","850","n/e","n/e","128","n/e","n/e","15","n/e","n/e"
"18.08.2016 17:00 - 18.08.2016 18:00","672","n/e","n/e","160","n/e","n/e","17","n/e","n/e"
"18.08.2016 18:00 - 18.08.2016 19:00","442","n/e","n/e","184","n/e","n/e","20","n/e","n/e"
"18.08.2016 19:00 - 18.08.2016 20:00","207","n/e","n/e","196","n/e","n/e","27","n/e","n/e"
"18.08.2016 20:00 - 18.08.2016 21:00","37","n/e","n/e","200","n/e","n/e","37","n/e","n/e"
"18.08.2016 21:00 - 18.08.2016 22:00","0","n/e","n/e","195","n/e","n/e","51","n/e","n/e"
"18.08.2016 22:00 - 18.08.2016 23:00","0","n/e","n/e","185","n/e","n/e","66","n/e","n/e"
"18.08.2016 23:00 - 19.08.2016 00:00","0","n/e","n/e","169","n/e","n/e","76","n/e","n/e"
"19.08.2016 00:00 - 19.08.2016 01:00","0","n/e","n/e","99","n/e","n/e","44","n/e","n/e"
"19.08.2016 01:00 - 19.08.2016 02:00","0","n/e","n/e","82","n/e","n/e","39","n/e","n/e"
"19.08.2016 02:00 - 19.08.2016 03:00","0","n/e","n/e","63","n/e","n/e","35","n/e","n/e"
"19.08.2016 03:00 - 19.08.2016 04:00","0","n/e","n/e","45","n/e","n/e","29","n/e","n/e"
"19.08.2016 04:00 - 19.08.2016 05:00","0","n/e","n/e","33","n/e","n/e","25","n/e","n/e"
"19.08.2016 05:00 - 19.08.2016 06:00","0","n/e","n/e","27","n/e","n/e","23","n/e","n/e"
"19.08.2016 06:00 - 19.08.2016 07:00","6","n/e","n/e","24","n/e","n/e","24","n/e","n/e"
"19.08.2016 07:00 - 19.08.2016 08:00","137","n/e","n/e","23","n/e","n/e","26","n/e","n/e"
"19.08.2016 08:00 - 19.08.2016 09:00","456","n/e","n/e","22","n/e","n/e","24","n/e","n/e"
"19.08.2016 09:00 - 19.08.2016 10:00","812","n/e","n/e","21","n/e","n/e","19","n/e","n/e"
"19.08.2016 10:00 - 19.08.2016 11:00","1076","n/e","n/e","21","n/e","n/e","18","n/e","n/e"
"19.08.2016 11:00 - 19.08.2016 12:00","1208","n/e","n/e","21","n/e","n/e","24","n/e","n/e"
"19.08.2016 12:00 - 19.08.2016 13:00","1219","n/e","n/e","20","n/e","n/e","40","n/e","n/e"
"19.08.2016 13:00 - 19.08.2016 14:00","1090","n/e","n/e","21","n/e","n/e","63","n/e","n/e"
"19.08.2016 14:00 - 19.08.2016 15:00","885","n/e","n/e","24","n/e","n/e","85","n/e","n/e"
"19.08.2016 15:00 - 19.08.2016 16:00","683","n/e","n/e","33","n/e","n/e","104","n/e","n/e"
"19.08.2016 16:00 - 19.08.2016 17:00","522","n/e","n/e","48","n/e","n/e","119","n/e","n/e"
"19.08.2016 17:00 - 19.08.2016 18:00","370","n/e","n/e","58","n/e","n/e","127","n/e","n/e"
"19.08.2016 18:00 - 19.08.2016 19:00","216","n/e","n/e","66","n/e","n/e","137","n/e","n/e"
"19.08.2016 19:00 - 19.08.2016 20:00","94","n/e","n/e","82","n/e","n/e","156","n/e","n/e"
"19.08.2016 20:00 - 19.08.2016 21:00","16","n/e","n/e","103","n/e","n/e","176","n/e","n/e"
"19.08.2016 21:00 - 19.08.2016 22:00","0","n/e","n/e","133","n/e","n/e","197","n/e","n/e"
"19.08.2016 22:00 - 19.08.2016 23:00","0","n/e","n/e","182","n/e","n/e","231","n/e","n/e"
"19.08.2016 23:00 - 20.08.2016 00:00","0","n/e","n/e","238","n/e","n/e","265","n/e","n/e"
"20.08.2016 00:00 - 20.08.2016 01:00","0","n/e","n/e","290","n/e","n/e","300","n/e","n/e"
"20.08.2016 01:00 - 20.08.2016 02:00","0","n/e","n/e","306","n/e","n/e","308","n/e","n/e"
"20.08.2016 02:00 - 20.08.2016 03:00","0","n/e","n/e","324","n/e","n/e","301","n/e","n/e"
"20.08.2016 03:00 - 20.08.2016 04:00","0","n/e","n/e","344","n/e","n/e","282","n/e","n/e"
"20.08.2016 04:00 - 20.08.2016 05:00","0","n/e","n/e","366","n/e","n/e","262","n/e","n/e"
"20.08.2016 05:00 - 20.08.2016 06:00","0","n/e","n/e","390","n/e","n/e","250","n/e","n/e"
"20.08.2016 06:00 - 20.08.2016 07:00","4","n/e","n/e","413","n/e","n/e","244","n/e","n/e"
"20.08.2016 07:00 - 20.08.2016 08:00","117","n/e","n/e","437","n/e","n/e","242","n/e","n/e"
"20.08.2016 08:00 - 20.08.2016 09:00","378","n/e","n/e","464","n/e","n/e","240","n/e","n/e"
"20.08.2016 09:00 - 20.08.2016 10:00","688","n/e","n/e","492","n/e","n/e","242","n/e","n/e"
"20.08.2016 10:00 - 20.08.2016 11:00","1037","n/e","n/e","517","n/e","n/e","265","n/e","n/e"
"20.08.2016 11:00 - 20.08.2016 12:00","1353","n/e","n/e","535","n/e","n/e","313","n/e","n/e"
"20.08.2016 12:00 - 20.08.2016 13:00","1574","n/e","n/e","551","n/e","n/e","382","n/e","n/e"
"20.08.2016 13:00 - 20.08.2016 14:00","1662","n/e","n/e","571","n/e","n/e","460","n/e","n/e"
"20.08.2016 14:00 - 20.08.2016 15:00","1632","n/e","n/e","595","n/e","n/e","525","n/e","n/e"
"20.08.2016 15:00 - 20.08.2016 16:00","1492","n/e","n/e","618","n/e","n/e","561","n/e","n/e"
"20.08.2016 16:00 - 20.08.2016 17:00","1247","n/e","n/e","634","n/e","n/e","560","n/e","n/e"
"20.08.2016 17:00 - 20.08.2016 18:00","930","n/e","n/e","642","n/e","n/e","519","n/e","n/e"
"20.08.2016 18:00 - 20.08.2016 19:00","569","n/e","n/e","647","n/e","n/e","456","n/e","n/e"
"20.08.2016 19:00 - 20.08.2016 20:00","233","n/e","n/e","650","n/e","n/e","403","n/e","n/e"
"20.08.2016 20:00 - 20.08.2016 21:00","37","n/e","n/e","652","n/e","n/e","379","n/e","n/e"
"20.08.2016 21:00 - 20.08.2016 22:00","0","n/e","n/e","654","n/e","n/e","389","n/e","n/e"
"20.08.2016 22:00 - 20.08.2016 23:00","0","n/e","n/e","655","n/e","n/e","426","n/e","n/e"
"20.08.2016 23:00 - 21.08.2016 00:00","0","n/e","n/e","655","n/e","n/e","474","n/e","n/e"
"21.08.2016 00:00 - 21.08.2016 01:00","0","n/e","n/e","656","n/e","n/e","532","n/e","n/e"
"21.08.2016 01:00 - 21.08.2016 02:00","0","n/e","n/e","655","n/e","n/e","592","n/e","n/e"
"21.08.2016 02:00 - 21.08.2016 03:00","0","n/e","n/e","654","n/e","n/e","652","n/e","n/e"
"21.08.2016 03:00 - 21.08.2016 04:00","0","n/e","n/e","654","n/e","n/e","705","n/e","n/e"
"21.08.2016 04:00 - 21.08.2016 05:00","0","n/e","n/e","655","n/e","n/e","748","n/e","n/e"
"21.08.2016 05:00 - 21.08.2016 06:00","0","n/e","n/e","654","n/e","n/e","776","n/e","n/e"
"21.08.2016 06:00 - 21.08.2016 07:00","2","n/e","n/e","650","n/e","n/e","788","n/e","n/e"
"21.08.2016 07:00 - 21.08.2016 08:00","69","n/e","n/e","644","n/e","n/e","791","n/e","n/e"
"21.08.2016 08:00 - 21.08.2016 09:00","234","n/e","n/e","634","n/e","n/e","793","n/e","n/e"
"21.08.2016 09:00 - 21.08.2016 10:00","393","n/e","n/e","614","n/e","n/e","800","n/e","n/e"
"21.08.2016 10:00 - 21.08.2016 11:00","548","n/e","n/e","584","n/e","n/e","803","n/e","n/e"
"21.08.2016 11:00 - 21.08.2016 12:00","699","n/e","n/e","543","n/e","n/e","788","n/e","n/e"
"21.08.2016 12:00 - 21.08.2016 13:00","822","n/e","n/e","492","n/e","n/e","752","n/e","n/e"
"21.08.2016 13:00 - 21.08.2016 14:00","874","n/e","n/e","438","n/e","n/e","706","n/e","n/e"
"21.08.2016 14:00 - 21.08.2016 15:00","875","n/e","n/e","398","n/e","n/e","664","n/e","n/e"
"21.08.2016 15:00 - 21.08.2016 16:00","833","n/e","n/e","384","n/e","n/e","632","n/e","n/e"
"21.08.2016 16:00 - 21.08.2016 17:00","730","n/e","n/e","392","n/e","n/e","601","n/e","n/e"
"21.08.2016 17:00 - 21.08.2016 18:00","566","n/e","n/e","410","n/e","n/e","558","n/e","n/e"
"21.08.2016 18:00 - 21.08.2016 19:00","381","n/e","n/e","431","n/e","n/e","507","n/e","n/e"
"21.08.2016 19:00 - 21.08.2016 20:00","180","n/e","n/e","447","n/e","n/e","470","n/e","n/e"
"21.08.2016 20:00 - 21.08.2016 21:00","26","n/e","n/e","446","n/e","n/e","458","n/e","n/e"
"21.08.2016 21:00 - 21.08.2016 22:00","0","n/e","n/e","432","n/e","n/e","468","n/e","n/e"
"21.08.2016 22:00 - 21.08.2016 23:00","0","n/e","n/e","423","n/e","n/e","483","n/e","n/e"
"21.08.2016 23:00 - 22.08.2016 00:00","0","n/e","n/e","415","n/e","n/e","481","n/e","n/e"
"22.08.2016 00:00 - 22.08.2016 01:00","0","n/e","n/e","336","n/e","n/e","363","n/e","n/e"
"22.08.2016 01:00 - 22.08.2016 02:00","0","n/e","n/e","343","n/e","n/e","350","n/e","n/e"
"22.08.2016 02:00 - 22.08.2016 03:00","0","n/e","n/e","381","n/e","n/e","338","n/e","n/e"
"22.08.2016 03:00 - 22.08.2016 04:00","0","n/e","n/e","434","n/e","n/e","329","n/e","n/e"
"22.08.2016 04:00 - 22.08.2016 05:00","0","n/e","n/e","483","n/e","n/e","322","n/e","n/e"
"22.08.2016 05:00 - 22.08.2016 06:00","0","n/e","n/e","514","n/e","n/e","317","n/e","n/e"
"22.08.2016 06:00 - 22.08.2016 07:00","1","n/e","n/e","523","n/e","n/e","317","n/e","n/e"
"22.08.2016 07:00 - 22.08.2016 08:00","35","n/e","n/e","518","n/e","n/e","326","n/e","n/e"
"22.08.2016 08:00 - 22.08.2016 09:00","129","n/e","n/e","506","n/e","n/e","351","n/e","n/e"
"22.08.2016 09:00 - 22.08.2016 10:00","242","n/e","n/e","493","n/e","n/e","389","n/e","n/e"
"22.08.2016 10:00 - 22.08.2016 11:00","385","n/e","n/e","480","n/e","n/e","425","n/e","n/e"
"22.08.2016 11:00 - 22.08.2016 12:00","529","n/e","n/e","472","n/e","n/e","429","n/e","n/e"
"22.08.2016 12:00 - 22.08.2016 13:00","655","n/e","n/e","475","n/e","n/e","394","n/e","n/e"
"22.08.2016 13:00 - 22.08.2016 14:00","792","n/e","n/e","487","n/e","n/e","340","n/e","n/e"
"22.08.2016 14:00 - 22.08.2016 15:00","915","n/e","n/e","503","n/e","n/e","283","n/e","n/e"
"22.08.2016 15:00 - 22.08.2016 16:00","987","n/e","n/e","518","n/e","n/e","233","n/e","n/e"
"22.08.2016 16:00 - 22.08.2016 17:00","948","n/e","n/e","526","n/e","n/e","191","n/e","n/e"
"22.08.2016 17:00 - 22.08.2016 18:00","795","n/e","n/e","521","n/e","n/e","152","n/e","n/e"
"22.08.2016 18:00 - 22.08.2016 19:00","523","n/e","n/e","501","n/e","n/e","117","n/e","n/e"
